video_t,wall_time,author,chat_name,text,sentiment,source_layer,current_performer,caption_window,audience
1879.0,2026-08-31 19:51:45,@chuckisnutz,,Whoever is on camera calm down for Fuchs sake,positive,vader,Bashar,>> Okay. But the thing is they they deserve it. Okay. >> What did we What did we do? A building or two. You guys bomb the [ __ ] out of us. Okay. We You got yours back. Okay. I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this,true
1878.0,2026-08-31 19:51:44,@stuarta4393,,Adam Sand**ger,neutral,vader,Bashar,>> Okay. But the thing is they they deserve it. Okay. >> What did we What did we do? A building or two. You guys bomb the [ __ ] out of us. Okay. We You got yours back. Okay. I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this,true
1880.0,2026-08-31 19:51:46,@rasamenehet3037,,your a sis fool not funny,negative,vader,Bashar,it. Okay. >> What did we What did we do? A building or two. You guys bomb the [ __ ] out of us. Okay. We You got yours back. Okay. I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me,true
1880.0,2026-08-31 19:51:46,@legendarystuff,,he's not Muslim he's Mexican,neutral,vader,Bashar,it. Okay. >> What did we What did we do? A building or two. You guys bomb the [ __ ] out of us. Okay. We You got yours back. Okay. I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me,true
1882.0,2026-08-31 19:51:48,@TheWorldofBubba,,:face-blue-droopy-eyes:,neutral,vader,Bashar,it. Okay. >> What did we What did we do? A building or two. You guys bomb the [ __ ] out of us. Okay. We You got yours back. Okay. I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me,true
1884.0,2026-08-31 19:51:50,@Joemama69-_-,,Bro,neutral,vader,Bashar,>> What did we What did we do? A building or two. You guys bomb the [ __ ] out of us. Okay. We You got yours back. Okay. I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child.,true
1885.0,2026-08-31 19:51:51,@R-sn1ty,,Boooo,neutral,vader,Bashar,>> What did we What did we do? A building or two. You guys bomb the [ __ ] out of us. Okay. We You got yours back. Okay. I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child.,true
1887.0,2026-08-31 19:51:53,@TheSupercorky,,Uh oh,neutral,vader,Bashar,or two. You guys bomb the [ __ ] out of us. Okay. We You got yours back. Okay. I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure?,true
1891.0,2026-08-31 19:51:57,@JustMeInMpls2,,boooooo,neutral,vader,Bashar,us. Okay. We You got yours back. Okay. I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes.,true
1893.0,2026-08-31 19:51:59,@JFK-2027,,Durrrrrr,neutral,vader,Bashar,I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now.,true
1894.0,2026-08-31 19:52:00,@DueLow-x3d,,Cricket :cricket: ‘s,neutral,vader,Bashar,I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now.,true
1894.0,2026-08-31 19:52:00,@Effiewhy,,I'm a funny comic let's talk about my race,positive,vader,Bashar,I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now.,true
1896.0,2026-08-31 19:52:02,@CarlCramer88,,He’s Mexican. ?,neutral,vader,Bashar,I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels,true
1896.0,2026-08-31 19:52:02,@Joemama69-_-,,This is comedy?,positive,vader,Bashar,I am I'm also going to a therapist. You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels,true
1898.0,2026-08-31 19:52:04,@BackseatNukist,,Get off the stage goon,neutral,vader,Bashar,You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great.,true
1900.0,2026-08-31 19:52:06,@joejeckel79,,someone call me when the comedians arrive,positive,vader,Bashar,You'd be happy to hear. Okay. Is this true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great.,true
1901.0,2026-08-31 19:52:07,@pokegenerations,,Y’all make felatio boring.,negative,vader,Bashar,true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their,true
1902.0,2026-08-31 19:52:08,@R-sn1ty,,:tomato::tomato::tomato::tomato::tomato:,neutral,vader,Bashar,true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their,true
1904.0,2026-08-31 19:52:10,@HollywoodStar2026,,he's from Iraq originally ,neutral,vader,Bashar,"true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in",true
1904.0,2026-08-31 19:52:10,@AndresLuna-u1l8u,,he's def Arab,neutral,vader,Bashar,"true? And and my therapist is asking me to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in",true
1905.0,2026-08-31 19:52:11,@scramble420,,I remember this guy added me on FB,neutral,vader,Bashar,"to connect with my inner child. >> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um",true
1908.0,2026-08-31 19:52:14,@JFK-2027,,Stay away from kids ,neutral,vader,Bashar,">> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I",true
1909.0,2026-08-31 19:52:15,@Brad_Pitbull_1,,were gonna need therapy,neutral,vader,Bashar,">> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I",true
1909.0,2026-08-31 19:52:15,@TheWorldofBubba,,:baseball-white-cap-out::oops:,neutral,vader,Bashar,">> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I",true
1910.0,2026-08-31 19:52:16,@CarlCramer88,,lol Joe ,positive,vader,Bashar,">> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I",true
1911.0,2026-08-31 19:52:17,@xankomaa,,Hes definitely Muslim do u not see the pipe bomb handing out of his pocket,negative,vader,Bashar,">> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I um recently started my own business. You",true
1910.0,2026-08-31 19:52:16,@SwarthyGemDroppa,,that joke was a terrorist attack,negative,vader,Bashar,">> Okay. Like you sure? >> She's like yes. So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I",true
1913.0,2026-08-31 19:52:19,@Dees_B-Sides,,get the heckler's on stage already!,neutral,vader,Bashar,"So I'm back bullying people now. >> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I um recently started my own business. You guys give it up.",true
1915.0,2026-08-31 19:52:21,@AndresLuna-u1l8u,,boooo,neutral,vader,Bashar,">> No. >> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a",true
1917.0,2026-08-31 19:52:23,@dnasty2k,,this is hard to watch,negative,vader,Bashar,">> Okay. And I got to admit it still feels great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a",true
1919.0,2026-08-31 19:52:25,@H1ghandtight,,yikes not here with that shit buddy,negative,vader,Bashar,"great. Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it.",true
1922.0,2026-08-31 19:52:28,@rasamenehet3037,,don't give up your gayjob,neutral,vader,Bashar,"Um once these guys done with their conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it. you know, and I'm setting up setting up",true
1923.0,2026-08-31 19:52:29,@timothyadams1844,,booooo,neutral,vader,Bashar,"conversation, are you the hecklers in this conversation? Okay. Um >> yeah, living on my for a while now. I I um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it. you know, and I'm setting up setting up my Google account and Google was",true
1926.0,2026-08-31 19:52:32,@timothyadams1844,,booooo,neutral,vader,Bashar,"this conversation? Okay. Um >> yeah, living on my for a while now. I I um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it. you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a",true
1928.0,2026-08-31 19:52:34,@n0tsrry,,The is guy sucks,negative,vader,Bashar,"this conversation? Okay. Um >> yeah, living on my for a while now. I I um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it. you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a minority, right? I was like,",true
1929.0,2026-08-31 19:52:35,@HollywoodStar2026,,"handle the hecklers, B. that's the job",neutral,vader,Bashar,">> yeah, living on my for a while now. I I um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it. you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a minority, right? I was like,",true
1930.0,2026-08-31 19:52:36,@Brad_Pitbull_1,,bike rental,neutral,vader,Bashar,">> yeah, living on my for a while now. I I um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it. you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a minority, right? I was like,",true
1930.0,2026-08-31 19:52:36,@xankomaa,,Bashar is really loosing it he thinks this is a conversation ,neutral,vader,Bashar,">> yeah, living on my for a while now. I I um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it. you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a minority, right? I was like,",true
1932.0,2026-08-31 19:52:38,@TheWorldofBubba,,:shelterin:,neutral,vader,Bashar,"um recently started my own business. You guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it. you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned",true
1935.0,2026-08-31 19:52:41,@timothyadams1844,,booooooooooooooooo,neutral,vader,Bashar,"guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it. you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to",true
1935.0,2026-08-31 19:52:41,@AndresLuna-u1l8u,,wack,neutral,vader,Bashar,"guys give it up. >> Thank you. Thank you. It's a It's the American dream. I'm living it. you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to",true
1939.0,2026-08-31 19:52:45,@R-sn1ty,,this set is worse than 9/11,negative,vader,Bashar,"It's the American dream. I'm living it. you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh",true
1941.0,2026-08-31 19:52:47,@joejeckel79,,"3 words per minute, get on with it",neutral,vader,Bashar,"you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated,",true
1942.0,2026-08-31 19:52:48,@JFK-2027,,Started my own business I Uber Eats ,neutral,vader,Bashar,"you know, and I'm setting up setting up my Google account and Google was suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated,",true
1943.0,2026-08-31 19:52:49,@eddyrivera2229,,the clock is too slow,neutral,vader,Bashar,"my Google account and Google was suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated,",true
1945.0,2026-08-31 19:52:51,@CatDaddyMane,,Manny from Scarface,neutral,vader,Bashar,"my Google account and Google was suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now.",true
1945.0,2026-08-31 19:52:51,@coleporath5968,,"Never go to New York City, not love there, no one does",negative,vader,Bashar,"my Google account and Google was suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now.",true
1945.0,2026-08-31 19:52:51,@Mcloudification,,he for sure got bullied with those ears,negative,vader,Bashar,"my Google account and Google was suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now.",true
1946.0,2026-08-31 19:52:52,@ineverlutes,,:clapping_hands::clapping_hands::clapping_hands:,neutral,vader,Bashar,"suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now.",true
1949.0,2026-08-31 19:52:55,@ONWARD24seven,,he's got a couple restraining orders,neutral,vader,Bashar,"suggesting I should mention I'm from a minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now. Yeah, it works. It works.",true
1950.0,2026-08-31 19:52:56,@Joemama69-_-,,This is just sad and akward,negative,vader,Bashar,"minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now. Yeah, it works. It works.",true
1952.0,2026-08-31 19:52:58,@EricNelson1236,,Google was like smh,positive,vader,Bashar,"minority, right? I was like, I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now. Yeah, it works. It works.",true
1953.0,2026-08-31 19:52:59,@CarlCramer88,,He gets on stage every Monday and thinks he kills it,positive,phrase_or_manual,Bashar,"I don't know if Muslim owned is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table",true
1957.0,2026-08-31 19:53:03,@xankomaa,,The sleeper agent of sleeper agents,neutral,vader,Bashar,"is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United",true
1957.0,2026-08-31 19:53:03,@therealgago,,is this ai,neutral,vader,Bashar,"is the missing piece of the puzzle to this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United",true
1959.0,2026-08-31 19:53:05,@OntologicallySteve,,If Stallone and Adam Sandler had a kid,neutral,vader,Bashar,"this business. Okay. So, I just put uh Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim",true
1964.0,2026-08-31 19:53:10,@AndresLuna-u1l8u,,habibi from 7 11,neutral,vader,Bashar,"Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one?",true
1965.0,2026-08-31 19:53:11,@legendarystuff,,his name is Bashir like a Muslim name,positive,vader,Bashar,"Muslim owned, LGBTQ operated, and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one?",true
1966.0,2026-08-31 19:53:12,@pokegenerations,,Is this Best Buy’s open mic team builder?,positive,vader,Bashar,"and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one?",true
1966.0,2026-08-31 19:53:12,@tylerdarnell4842,,Fart break,neutral,vader,Bashar,"and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one?",true
1967.0,2026-08-31 19:53:13,@timothyadams1844,,weak ur only punchline is im a Muslim fk off,negative,vader,Bashar,"and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be",true
1967.0,2026-08-31 19:53:13,@H1ghandtight,,wrong room for this bro,negative,vader,Bashar,"and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be",true
1970.0,2026-08-31 19:53:16,@Joemama69-_-,,Hope it’s Ai for once,positive,vader,Bashar,"and I'm renting a lot of scooters now. Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar.",true
1972.0,2026-08-31 19:53:18,@Brad_Pitbull_1,,rent didldos,neutral,vader,Bashar,"Yeah, it works. It works. >> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running.",true
1975.0,2026-08-31 19:53:21,@EricNelson1236,,and the trex from Jurassic pork,neutral,vader,Bashar,">> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should",true
1975.0,2026-08-31 19:53:21,@HollywoodStar2026,,"yeah, muslims and hays are big buds",positive,vader,Bashar,">> Um, let's see. I think I think the table has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should",true
1978.0,2026-08-31 19:53:24,@SwarthyGemDroppa,,he :wastebasket: trash can,neutral,vader,Bashar,"has turned turned enough in the United States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim,",true
1979.0,2026-08-31 19:53:25,@xankomaa,,Lucky for bashar he starts his 7/11 shift after this,positive,vader,Bashar,"States where we can have a Muslim superhero. >> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim,",true
1982.0,2026-08-31 19:53:28,@CarlCramer88,,No no no,positive,vader,Bashar,">> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female",true
1983.0,2026-08-31 19:53:29,@AdamAdam-vu3qt,,This might be the gayest thing I’ve ever seen. ,neutral,vader,Bashar,">> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female",true
1983.0,2026-08-31 19:53:29,@oogWuuwue,,BROTHERS CONSTANTINE HAS BEEN SIEGED THE THROWN OF ROME IS GONE GRAB THE SWORDS ,neutral,vader,Bashar,">> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female",true
1984.0,2026-08-31 19:53:30,@TheF3ar3dOne,,too much pacing. horrible delivery. hard to laugh at somebody who would pass out rocks to Stone a woman for not walking around looking like cousin it.,positive,vader,Bashar,">> Would you guys would you guys be on board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female already comes in with a mask.",true
1986.0,2026-08-31 19:53:32,@bradyjtaylor,,:face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes:,neutral,vader,Bashar,"board with this one? >> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female already comes in with a mask. >> So that's a that's a plus. Okay. All",true
1988.0,2026-08-31 19:53:34,@pipert.4141,,the lighting is terrible,negative,vader,Bashar,">> Hell yeah. Allah Akbar. That'll be that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female already comes in with a mask. >> So that's a that's a plus. Okay. All",true
1991.0,2026-08-31 19:53:37,@ineverlutes,,think this guy cuts my hair ,negative,vader,Bashar,"that'll be the catchphrase. Allah Akbar. Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice.",true
1992.0,2026-08-31 19:53:38,@CarlCramer88,,Muslim superhero ‘ no no no,positive,vader,Bashar,"Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll",true
1993.0,2026-08-31 19:53:39,@Soapyducky22,,This guy sucks ,negative,vader,Bashar,"Everybody's running. Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll",true
1995.0,2026-08-31 19:53:41,@bradyjtaylor,,TEAR OFF MY SKIN,neutral,vader,Bashar,"Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll know how to fly, but she can't drive.",true
1996.0,2026-08-31 19:53:42,@AndresLuna-u1l8u,,I rather watch women's UFC fights,negative,vader,Bashar,"Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll know how to fly, but she can't drive. She's she's from she's from Saudi",true
1997.0,2026-08-31 19:53:43,@houseplant36,,brb .. gonna swipe down 5 times to see the monkeys live channel ,neutral,vader,Bashar,"Okay. But I'm I'm not sure if I should choose like a male or a female Muslim, right? >> Half and half. I was thinking a female already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll know how to fly, but she can't drive. She's she's from she's from Saudi",true
2000.0,2026-08-31 19:53:46,@Conrad2311,,They already have Jihad Joe ,neutral,vader,Bashar,"right? >> Half and half. I was thinking a female already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll know how to fly, but she can't drive. She's she's from she's from Saudi Arabia. That's that's our greatest ally.",true
2002.0,2026-08-31 19:53:48,@JFK-2027,,As long as they have a red dot :red_circle: ,neutral,vader,Bashar,">> Half and half. I was thinking a female already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll know how to fly, but she can't drive. She's she's from she's from Saudi Arabia. That's that's our greatest ally. Okay.",true
2004.0,2026-08-31 19:53:50,@mr.nobody914,,shoe. bommer man,neutral,vader,Bashar,"already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll know how to fly, but she can't drive. She's she's from she's from Saudi Arabia. That's that's our greatest ally. Okay. Okay, while we at it, I think we should",true
2004.0,2026-08-31 19:53:50,@SharpOneWolfShield,,Funny he says Hell yeah. Because Muslims are going to Hell,negative,vader,Bashar,"already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll know how to fly, but she can't drive. She's she's from she's from Saudi Arabia. That's that's our greatest ally. Okay. Okay, while we at it, I think we should",true
2004.0,2026-08-31 19:53:50,@pokegenerations,,What circuit city employees are doing two decades later….,neutral,vader,Bashar,"already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll know how to fly, but she can't drive. She's she's from she's from Saudi Arabia. That's that's our greatest ally. Okay. Okay, while we at it, I think we should",true
2005.0,2026-08-31 19:53:51,@stuarta4393,,dude didn't arrive with explosive vest but still bombing :firecracker:,neutral,vader,Bashar,"already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll know how to fly, but she can't drive. She's she's from she's from Saudi Arabia. That's that's our greatest ally. Okay. Okay, while we at it, I think we should",true
2005.0,2026-08-31 19:53:51,@recovering_cynic,,still funnier than Rogan,positive,vader,Bashar,"already comes in with a mask. >> So that's a that's a plus. Okay. All right. You guys are too good. Too nice. The only thing I think she'll be she'll know how to fly, but she can't drive. She's she's from she's from Saudi Arabia. That's that's our greatest ally. Okay. Okay, while we at it, I think we should",true
